gene_id,gene_name,D13,D27,D33,S31,S44,S50,S52,S9
ENSMUSG00000092404,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092405,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092406,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092408,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092409,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092410,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092411,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092412,NA,7.762,0,0,0,0,0,0,0
ENSMUSG00000092413,Olfr115,0,0,0,0,0,0,0,0
ENSMUSG00000092414,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092415,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092416,Zfp141,444,133,631,86,380,354.001,397,553.542
ENSMUSG00000092417,Gpank1,398.999,157,659.999,347,266,327,327,576
ENSMUSG00000092418,NA,32,0,42,40,0,0,62,54
ENSMUSG00000092419,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092422,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092425,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092426,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092427,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092428,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092429,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092431,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092433,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092435,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092437,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092438,NA,0,0,0,45,0,0,0,0
ENSMUSG00000092439,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092440,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092441,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092444,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092447,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092448,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092450,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092451,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092452,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092454,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092455,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092456,V1rd19,0,0,0,0,0,0,0,0
ENSMUSG00000092457,NA,0,0,0,0,0,47,0,0
ENSMUSG00000092458,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092460,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092461,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092462,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092463,Gm20489,0,0,0,21.06,0,0,1.432,0
ENSMUSG00000092464,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092465,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092466,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092467,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092468,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092469,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092470,Gm20518,0,50.366,16.337,0,35.692,0,0,40.111
ENSMUSG00000092471,NA,0,0,0,0,0,0,0,2
ENSMUSG00000092472,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092473,Vmn1r180,0,0,1,0,1,0,0,0
ENSMUSG00000092474,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092476,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092477,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092480,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092482,NA,0,0,0,0,0,0,5.001,0
ENSMUSG00000092483,NA,8,0,0,0,0,0,0,0
ENSMUSG00000092485,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092487,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092488,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092489,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092490,NA,7,0,0,0,0,0,0,4.719
ENSMUSG00000092492,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092493,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092494,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092495,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092496,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092499,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092500,NA,566,143,240,229,150,135,674,362
ENSMUSG00000092502,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092503,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092504,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092505,NA,0,0,0,23,0,0,0,0
ENSMUSG00000092506,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092508,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092509,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092510,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092511,Gm20547,0,0,0,0,0,0,0,0
ENSMUSG00000092512,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092513,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092514,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092515,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092516,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092517,NA,4,0,0,0,0,0,0,0
ENSMUSG00000092518,Fam71e2,0,0,0,0,0,0,0,0
ENSMUSG00000092519,Actl9,0,0,0,0,0,0,11,8
ENSMUSG00000092520,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092521,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092522,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092523,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092524,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092525,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092526,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092528,NA,2,0,20,9,0,0,0,16
ENSMUSG00000092529,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092530,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092532,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092533,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092534,Pagr1b,0,0,0,51.681,0,0,0,20.25
ENSMUSG00000092535,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092536,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092538,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092539,NA,4,0,0,0,0,0,0,0
ENSMUSG00000092540,NA,3,0,0,0,0,0,55,19
ENSMUSG00000092541,Gm20537,0,34,0,0,0,0,121.247,0
ENSMUSG00000092542,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092543,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092544,Gm20422,0,0,45.255,0,139.083,22.997,0,12.093
ENSMUSG00000092545,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092547,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092548,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092549,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092550,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092551,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092552,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092553,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092554,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092555,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092556,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092557,NA,12,0,0,0,0,0,0,5
ENSMUSG00000092558,Med20,1413.85,595,1030.134,1278.837,804.814,953.2729999999999,1569,1209.151
ENSMUSG00000092559,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092560,NA,0,0,0,0,19.403,0,0,4.016
ENSMUSG00000092561,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092562,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092563,NA,0,0,0,0,1,0,0,0
ENSMUSG00000092564,NA,44,51,28,0,57,0,68,46
ENSMUSG00000092565,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092566,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092567,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092568,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092569,NA,17,28,13,0,20,28,0,12
ENSMUSG00000092570,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092571,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092572,NA,2092.659,3013.624,1025,3256.8869999999997,2084.438,1034.361,2160.648,1575.595
ENSMUSG00000092573,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092574,NA,0,0,4.641,0,0,0,0,0
ENSMUSG00000092575,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092576,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092577,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092578,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092579,Vmn1r62,0,0,0,0,0,0,0,0
ENSMUSG00000092580,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092581,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092583,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092584,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092586,Ly6g6c,14,82,26,99,15,42,86,7
ENSMUSG00000092587,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092588,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092591,NA,0,0,0,12,0,0,0,0
ENSMUSG00000092592,Gm20449,0,0,0,0,0,0,0,0
ENSMUSG00000092593,NA,37,0,36,0,46,0,13,24
ENSMUSG00000092595,NA,206.592,148.663,117.992,0,53.93,0,16.798,54.281
ENSMUSG00000092596,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092597,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092599,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092600,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092601,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092602,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092603,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092604,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092606,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092607,Scnm1,563.001,411,506,579,357,326,464.00100000000003,480.99999999999994
ENSMUSG00000092608,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092609,Gm20481,18.013,0,13.01,0,0,0,0,13.003
ENSMUSG00000092610,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092611,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092612,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092614,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092615,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092616,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092617,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092618,Btnl6,7,0,0,0,10,0,0,6
ENSMUSG00000092619,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092620,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092621,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092622,Khdc3,101,4,99,36,104,50,74,73
ENSMUSG00000092624,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092625,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092626,NA,14,0,7,0,0,0,0,8
ENSMUSG00000092627,NA,363,835,163,425,944,251,381,255
ENSMUSG00000092629,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092633,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092638,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092639,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092652,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092659,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092673,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092674,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092677,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092679,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092680,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092687,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092695,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092696,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092702,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092704,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092710,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092713,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092727,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092730,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092734,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092738,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092741,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092743,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092745,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092746,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092747,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092751,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092752,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092761,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092765,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092770,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092781,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092784,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092787,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092793,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092794,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092805,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092807,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092813,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092815,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092819,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092827,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092830,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092832,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092837,NA,52,98,147,0,427,182,0,84
ENSMUSG00000092847,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092850,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092852,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092862,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092867,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092868,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092870,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092875,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092879,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092880,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092885,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092887,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092888,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092901,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092905,NA,0,0,0,0,0,0,25,0
ENSMUSG00000092907,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092912,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092921,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092922,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092952,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092958,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092972,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092974,NA,0,0,0,0,0,0,0,4
ENSMUSG00000092981,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092985,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092986,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092988,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092990,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092995,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092998,NA,0,0,0,0,0,0,0,0
ENSMUSG00000092999,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093002,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093003,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093007,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093009,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093011,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093017,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093036,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093037,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093039,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093042,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093044,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093046,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093056,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093059,NA,4,0,8,19,0,0,0,0
ENSMUSG00000093060,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093061,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093064,NA,1,0,0,0,0,0,0,0
ENSMUSG00000093073,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093076,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093080,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093081,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093087,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093090,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093091,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093093,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093096,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093097,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093100,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093102,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093108,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093112,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093117,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093118,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093120,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093122,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093137,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093139,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093140,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093142,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093147,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093156,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093157,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093167,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093169,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093172,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093176,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093178,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093183,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093187,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093189,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093191,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093202,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093215,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093219,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093221,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093227,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093234,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093238,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093241,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093242,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093246,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093249,NA,0,0,0,0,0,0,0,1
ENSMUSG00000093254,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093258,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093269,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093270,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093273,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093277,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093278,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093280,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093283,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093289,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093290,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093291,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093292,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093293,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093296,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093298,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093311,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093314,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093315,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093325,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093327,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093336,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093338,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093345,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093348,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093351,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093354,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093355,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093358,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093376,Vmn1r23,0,0,0,0,0,0,0,0
ENSMUSG00000093378,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093380,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093381,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093382,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093383,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093384,NA,0,71.391,0,0,0,0,0,0
ENSMUSG00000093385,NA,2,0,11,0,0,1.002,0,6.017
ENSMUSG00000093386,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093387,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093390,NA,17,0,12,0,0,0,0,10
ENSMUSG00000093392,NA,0,36.129,0,618.318,0,0,0,14.821
ENSMUSG00000093394,NA,0,0,0,0,0,21,16,0
ENSMUSG00000093395,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093397,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093398,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093400,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093401,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093402,NA,0,132.212,0,0,0,0,0,0
ENSMUSG00000093403,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093405,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093406,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093408,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093410,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093413,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093416,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093419,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093420,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093421,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093424,NA,22,0,8,0,59,0,35,15
ENSMUSG00000093426,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093427,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093429,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093433,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093434,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093436,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093437,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093441,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093443,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093444,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093445,Lrch4,3137.7860000000005,1272.939,3190.909,1778.3700000000001,1895.8270000000002,1521.012,2532.0040000000004,4062.412
ENSMUSG00000093446,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093447,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093449,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093452,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093453,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093454,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093456,Gm20662,0,98.28,0,0,0,0,36.342,3.635
ENSMUSG00000093458,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093460,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093461,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093465,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093467,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093469,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093472,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093473,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093474,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093479,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093480,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093482,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093483,NA,117,88,73,17,143,25,88,34
ENSMUSG00000093484,NA,0,23.443,0,0,0,0,0,0
ENSMUSG00000093485,Gm20708,0,30,0,0,44,0,0,9.281
ENSMUSG00000093487,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093489,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093490,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093492,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093493,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093497,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093498,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093502,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093503,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093504,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093505,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093507,NA,4,0,0,0,0,0,24,0
ENSMUSG00000093508,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093509,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093510,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093513,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093515,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093516,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093518,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093520,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093522,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093525,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093528,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093530,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093531,NA,0,0,0,0,0,0,0,0
ENSMUSG00000093533,NA,0,0,0,0,0,0,0,0
